#{"t_start": 1735350997.6649652, "env_id": "Swimmer-v5"}
r,l,t
-12.911037,1000,5.695751
-5.853041,1000,9.801419
-17.206912,1000,16.134119
1.517389,1000,20.25117
2.686623,1000,25.179943
2.8377,1000,29.308573
-10.704833,1000,34.208663
17.415949,1000,38.269345
-3.207456,1000,43.159931
20.067025,1000,47.297194
23.553259,1000,52.191058
29.838013,1000,56.276384
31.169393,1000,61.063632
22.789302,1000,65.081571
14.033664,1000,69.831808
31.374724,1000,73.871959
5.090119,1000,78.625952
5.581744,1000,82.658086
5.101257,1000,87.504584
24.574189,1000,91.655734
6.365117,1000,96.498569
32.613727,1000,100.637121
9.929496,1000,105.478387
33.291732,1000,109.518112
13.260013,1000,114.394517
30.975313,1000,118.520456
36.460651,1000,123.402292
34.111775,1000,127.455378
28.551991,1000,132.245508
32.082309,1000,136.245014
29.614178,1000,140.996301
39.681821,1000,145.014843
26.837636,1000,149.785243
29.63674,1000,153.796168
14.930504,1000,158.637047
30.540788,1000,162.726249
32.979745,1000,167.55392
28.679104,1000,171.649552
34.802329,1000,176.492527
34.641705,1000,180.519341
34.636191,1000,185.325338
16.186226,1000,189.43413
39.3162,1000,193.531483
35.506504,1000,198.322503
50.475998,1000,202.315727
35.213872,1000,207.008135
38.06279,1000,211.006622
53.798191,1000,215.71647
57.250219,1000,219.716383
54.873806,1000,224.42441
53.423273,1000,228.581839
61.696707,1000,233.384508
51.622987,1000,237.453401
67.769907,1000,242.257338
70.24425,1000,246.322189
71.021904,1000,251.061521
73.509349,1000,255.121038
81.619856,1000,259.948074
66.388274,1000,264.04276
79.792449,1000,268.83803
104.638672,1000,272.824134
97.564099,1000,277.506225
85.03419,1000,281.480024
94.048988,1000,286.201709
98.768598,1000,290.185041
93.505753,1000,294.91115
112.940015,1000,298.968032
100.932276,1000,303.768906
114.650199,1000,307.855722
101.524987,1000,312.652942
107.256172,1000,316.731572
105.805617,1000,321.471763
117.825214,1000,325.531161
138.15938,1000,330.342986
130.374046,1000,334.430042
128.700333,1000,339.249162
126.744625,1000,343.224616
141.236907,1000,347.939295
141.136177,1000,351.907769
135.661997,1000,356.60319
140.316083,1000,360.602208
151.866134,1000,365.311009
152.297238,1000,369.366167
148.7089,1000,374.179275
160.454008,1000,378.234821
157.735699,1000,382.30485
160.296282,1000,387.129878
167.035497,1000,391.176633
163.527837,1000,395.937512
164.537256,1000,399.993345
163.391396,1000,404.856408
174.299888,1000,408.926934
161.544997,1000,413.674855
171.349786,1000,417.656158
180.476412,1000,422.386736
171.442758,1000,426.380332
167.946042,1000,431.090539
180.732269,1000,435.091826
183.977177,1000,439.81239
175.837692,1000,443.890567
