#{"t_start": 1735350997.6457891, "env_id": "Swimmer-v5"}
r,l,t
94.358434,1000,2640.299009
91.945345,1000,2645.066075
94.51515,1000,2648.965504
90.710751,1000,2653.562941
93.087147,1000,2657.440241
92.747201,1000,2662.055271
96.560068,1000,2665.935539
87.328237,1000,2670.573101
92.604227,1000,2674.506736
90.468526,1000,2679.259703
95.333251,1000,2683.236917
92.456814,1000,2687.965359
93.742189,1000,2691.951592
87.794384,1000,2696.696737
87.030803,1000,2700.653378
93.279261,1000,2705.375887
87.599361,1000,2709.40073
88.483534,1000,2714.176
90.281173,1000,2718.203369
89.925162,1000,2722.854255
97.313977,1000,2726.740882
91.078895,1000,2731.335915
92.913112,1000,2735.220679
87.313045,1000,2739.865153
94.235716,1000,2743.748129
97.537973,1000,2748.441884
97.329668,1000,2752.425756
94.237269,1000,2757.195504
93.707072,1000,2761.176789
91.201497,1000,2765.191295
92.19514,1000,2769.934032
94.779433,1000,2773.875193
93.739978,1000,2778.583829
101.76527,1000,2782.633252
98.32561,1000,2787.415293
97.113014,1000,2791.395242
94.201789,1000,2796.002589
93.903555,1000,2799.881488
88.163053,1000,2804.488556
97.852574,1000,2808.364697
90.576255,1000,2813.002267
99.393277,1000,2816.896023
98.262849,1000,2821.585647
94.848887,1000,2825.572641
96.30266,1000,2830.320817
93.780829,1000,2834.295823
92.059523,1000,2839.034043
93.714279,1000,2843.053285
97.370567,1000,2847.682748
89.945529,1000,2851.696143
87.135057,1000,2856.512163
92.326261,1000,2860.533782
85.831252,1000,2865.187894
94.953113,1000,2869.091898
91.713859,1000,2873.69888
95.303832,1000,2877.577964
85.60356,1000,2882.17128
97.496096,1000,2886.103469
93.863712,1000,2890.715093
94.880575,1000,2894.73758
93.561941,1000,2899.488778
92.60227,1000,2903.496038
93.204693,1000,2908.241028
93.344266,1000,2912.261047
92.171112,1000,2916.959089
93.487051,1000,2920.908237
96.686454,1000,2925.669445
94.584004,1000,2929.642111
92.315273,1000,2934.423895
93.053813,1000,2938.4047
84.725208,1000,2943.027833
86.578961,1000,2946.938955
86.51845,1000,2950.831383
92.339436,1000,2955.42343
90.773019,1000,2959.312651
90.987376,1000,2963.945066
90.565368,1000,2967.837295
91.218468,1000,2972.574064
94.077507,1000,2976.566316
88.204222,1000,2981.284622
96.08449,1000,2985.271826
89.611136,1000,2990.018854
90.468012,1000,2994.005302
86.975983,1000,2998.657562
91.15638,1000,3002.667135
95.85012,1000,3007.475632
92.360163,1000,3011.511841
91.550858,1000,3016.204739
94.023265,1000,3020.105666
88.593145,1000,3024.717986
91.752208,1000,3028.59593
91.751573,1000,3033.192963
93.36443,1000,3037.135231
94.05493,1000,3041.722433
88.063707,1000,3045.731477
90.893985,1000,3050.469863
97.926516,1000,3054.471351
93.915477,1000,3059.20189
92.954038,1000,3063.22395
98.363573,1000,3067.968461
88.898821,1000,3071.881043
92.439067,1000,3076.716312
90.296221,1000,3080.766119
