#{"t_start": 1735350997.5163474, "env_id": "Swimmer-v5"}
r,l,t
-22.160225,1000,5.847599
-16.013505,1000,9.953186
-12.758182,1000,16.285871
-0.059305,1000,20.405803
-1.10627,1000,25.331835
-21.126273,1000,29.460351
-1.906652,1000,34.360541
22.453849,1000,38.421107
-3.816318,1000,43.311681
1.34367,1000,47.448995
29.279468,1000,52.34339
-1.090954,1000,56.42817
3.352077,1000,61.21545
8.159646,1000,65.236441
44.052165,1000,69.983607
5.935244,1000,74.02373
26.161104,1000,78.778028
25.985448,1000,82.809889
27.268871,1000,87.656528
32.493934,1000,91.807614
29.241626,1000,96.650515
6.883135,1000,100.789378
43.894627,1000,105.630164
5.086029,1000,109.669908
9.762682,1000,114.546251
5.705498,1000,118.672236
28.020526,1000,123.554207
20.71998,1000,127.607082
30.719794,1000,132.397289
15.535227,1000,136.396749
33.34674,1000,141.148058
37.202154,1000,145.166609
14.775804,1000,149.936991
26.395336,1000,153.947941
28.634126,1000,158.788788
21.030051,1000,162.877939
30.526718,1000,167.705786
12.201662,1000,171.801422
32.478373,1000,176.64438
33.79169,1000,180.670999
44.737488,1000,185.477235
36.923592,1000,189.585995
44.7075,1000,193.68339
53.1654,1000,198.474186
35.449598,1000,202.467464
40.768819,1000,207.159935
37.597025,1000,211.158353
38.664098,1000,215.868209
50.844101,1000,219.868145
55.17737,1000,224.576171
56.804086,1000,228.733828
62.849155,1000,233.53941
58.378088,1000,237.605144
64.305128,1000,242.409194
66.336017,1000,246.47406
72.175498,1000,251.213254
69.86534,1000,255.272767
74.515376,1000,260.099818
83.28782,1000,264.194581
82.982592,1000,268.989757
90.56947,1000,272.975821
49.415789,1000,277.657982
95.211633,1000,281.631808
89.177552,1000,286.353414
98.190478,1000,290.336787
100.591801,1000,295.062797
105.243533,1000,299.11995
101.867404,1000,303.920743
97.271283,1000,308.0075
99.612949,1000,312.804677
119.221779,1000,316.883454
121.036171,1000,321.623537
124.148164,1000,325.683109
123.571226,1000,330.494767
136.60869,1000,334.581994
127.135689,1000,339.400871
112.24126,1000,343.376349
131.027164,1000,348.09107
148.762362,1000,352.059498
139.149582,1000,356.755337
141.205748,1000,360.753895
132.793862,1000,365.462737
162.57315,1000,369.518182
159.146833,1000,374.33099
157.624785,1000,378.386695
153.544176,1000,382.456741
168.244988,1000,387.281716
156.769063,1000,391.328427
169.717055,1000,396.0894
161.941562,1000,400.1451
164.339389,1000,405.008346
169.54448,1000,409.078712
166.721711,1000,413.826596
180.16735,1000,417.80786
183.138421,1000,422.538531
175.870994,1000,426.532122
174.028522,1000,431.242312
179.014071,1000,435.243588
185.034469,1000,439.964468
168.417631,1000,444.042434
173.019232,1000,448.833353
185.534103,1000,452.882619
178.274265,1000,457.683407
182.111298,1000,461.757112
183.499394,1000,466.489941
199.992381,1000,470.546945
192.137979,1000,475.360533
186.38642,1000,479.469218
188.545324,1000,484.237553
195.502316,1000,488.227163
176.502766,1000,492.954664
192.096254,1000,496.915614
186.153923,1000,501.637012
184.28485,1000,505.632523
179.611887,1000,510.349015
196.113835,1000,514.421371
183.485622,1000,519.26156
191.44698,1000,523.311519
179.967789,1000,528.11788
190.378272,1000,532.202192
176.259425,1000,536.963389
173.938594,1000,540.999986
177.0168,1000,545.823502
184.714733,1000,549.910937
189.700906,1000,554.734888
177.065687,1000,558.722971
188.087595,1000,563.427208
192.37354,1000,567.409917
184.697416,1000,571.367055
183.788369,1000,576.100476
185.682091,1000,580.073881
181.367614,1000,584.848509
185.344825,1000,588.91017
179.083824,1000,593.704698
187.850076,1000,597.78221
193.015374,1000,602.586265
177.673606,1000,606.666863
181.889274,1000,611.402212
187.660045,1000,615.463953
204.773153,1000,620.285527
189.945026,1000,624.378149
190.779352,1000,629.117379
201.822916,1000,633.100055
188.806716,1000,637.79833
192.944978,1000,641.763996
184.012784,1000,646.458762
193.254449,1000,650.449185
188.992979,1000,655.185756
184.982272,1000,659.253093
298.628293,10135.24518,1000,97.664737,10142.268282,100097.406932,100130.252052,100100.49349,10133.41421,1000,95.837832,10129.370528,100097.759897,100133.843309,10097.306763,1000133.785037,1087.558268,1000,128.818447,189.316424,1000,6130.261541,85.99247,1000,685129.2734688.69974,1000,690.5129.25494.916087,1000,694.53134.8490.144897,1000,699.26133.1293.080984,1000,703.23131.1998.213867,1000,707.965130.289.5365,1000,711.9551091296.147792,1000,716.688114197.644699,1000,720.597433
91.97288,1000,725.373039
88.18454,1000,729.378168
86.74564,1000,734.112175
86.417831,1000,737.983454
90.375624,1000,741.856689
82.345966,1000,746.439804
91.374172,1000,750.306047
80.37685,1000,754.933301
88.168868,1000,758.80767
81.703995,1000,763.48537
89.73877,1000,767.466519
86.434014,1000,772.230138
83.127592,1000,776.190273
90.460018,1000,780.94664
86.797445,1000,784.922905
92.924783,1000,789.582567
83.58845,1000,793.559478
87.529545,1000,798.336854
84.371943,1000,802.324022
86.558806,1000,807.073631
89.613005,1000,810.975512
83.134006,1000,815.612377
71.530147,1000,819.476213
84.123817,1000,824.061404
82.145184,1000,827.934957
72.602041,1000,832.606172
86.103594,1000,836.481361
71.10881,1000,841.24139
92.89847,1000,845.217294
81.613455,1000,849.962522
74.744358,1000,853.943297
73.862141,1000,858.709271
83.493089,1000,862.656963
85.422217,1000,867.375207
76.090847,1000,871.368432
83.644187,1000,876.14516
82.544198,1000,880.156618
87.042827,1000,884.841498
80.809275,1000,888.728018
78.281727,1000,893.332419
98.883642,1000,897.203572
91.673029,1000,901.793006
91.474308,1000,905.681088
90.316437,1000,910.297729
95.339355,1000,914.24184
93.256425,1000,918.951772
91.136329,1000,922.928014
83.424306,1000,926.894497
100.516443,1000,931.647499
82.835762,1000,935.642267
92.444241,1000,940.322455
86.281302,1000,944.277341
91.993979,1000,949.067219
80.433287,1000,953.043829
86.881166,1000,957.815937
93.473356,1000,961.766672
90.374342,1000,966.387471
91.545611,1000,970.251887
103.291272,1000,974.839924
94.547106,1000,978.704627
91.706874,1000,983.350489
85.954792,1000,987.229258
94.96076,1000,991.911726
89.98594,1000,995.886013
90.117167,1000,1000.616209
95.166398,1000,1004.57653
95.937057,1000,1009.289996
93.689291,1000,1013.277892
92.072361,1000,1017.923391
91.986414,1000,1021.878714
84.993461,1000,1026.678914
80.865784,1000,1030.670211
90.641805,1000,1035.462113
100.492302,1000,1039.342338
95.956662,1000,1043.95112
87.353956,1000,1047.815876
86.768933,1000,1052.408431
90.699057,1000,1056.293784
89.65917,1000,1060.890461
88.926977,1000,1064.874019
98.039063,1000,1069.612616
93.58328,1000,1073.60867
85.289868,1000,1078.370007
88.504702,1000,1082.352836
89.036791,1000,1087.09101
97.346763,1000,1091.010161
90.861069,1000,1095.858881
87.326184,1000,1099.834995
81.282561,1000,1103.826542
90.172017,1000,1108.439366
88.710019,1000,1112.302409
89.337485,1000,1116.908275
81.023075,1000,1120.783773
87.663453,1000,1125.377821
93.37152,1000,1129.29371
87.960147,1000,1133.985553
88.204411,1000,1137.964617
93.171916,1000,1142.712278
84.37008,1000,1146.683847
83.236851,1000,1151.417802
86.981124,1000,1155.412397
81.518217,1000,1160.082705
88.282368,1000,1164.065747
91.054212,1000,1168.891058
94.942604,1000,1172.898863
93.86163,1000,1177.636277
93.021615,1000,1181.537403
97.618112,1000,1186.113937
101.26366,1000,1189.991679
97.203752,1000,1194.591087
93.958452,1000,1198.465858
97.461302,1000,1203.085912
93.665708,1000,1207.045511
101.303772,1000,1211.785916
99.216771,1000,1215.786132
90.97592,1000,1220.527108
87.459563,1000,1224.509648
89.378902,1000,1229.273219
84.733311,1000,1233.165902
90.324873,1000,1237.929104
91.435303,1000,1241.922555
98.359651,1000,1246.694392
83.787258,1000,1250.683967
85.90615,1000,1255.335601
91.491605,1000,1259.199933
89.253108,1000,1263.795974
101.065426,1000,1267.681511
96.096756,1000,1272.287133
95.074891,1000,1276.177797
80.094846,1000,1280.896105
89.346707,1000,1284.879246
100.780489,1000,1288.854601
96.221614,1000,1293.630394
94.807723,1000,1297.616635
81.164027,1000,1302.377304
90.56218,1000,1306.308046
80.662324,1000,1311.04559
90.82238,1000,1315.047986
90.650961,1000,1319.873546
95.228479,1000,1323.811388
90.292386,1000,1328.449891
94.491651,1000,1332.325837
93.628547,1000,1336.906414
94.07072,1000,1340.786419
92.669639,1000,1345.430945
89.427212,1000,1349.292729
90.258696,1000,1354.003669
89.896876,1000,1357.985854
87.730182,1000,1362.720275
96.801489,1000,1366.697001
92.535497,1000,1371.470634
90.509605,1000,1375.475385
91.355973,1000,1380.100022
87.222682,1000,1384.117905
93.985709,1000,1388.900963
91.168455,1000,1392.894721
94.357797,1000,1397.669415
96.292761,1000,1401.572006
90.463924,1000,1406.173553
92.456015,1000,1410.046504
101.219382,1000,1414.646452
93.147996,1000,1418.535302
94.123745,1000,1423.166744
96.597194,1000,1427.11576
94.859054,1000,1431.884
95.345129,1000,1435.896042
100.680723,1000,1440.62956
94.901905,1000,1444.613926
83.977154,1000,1449.410036
81.044986,1000,1453.285323
94.124108,1000,1458.103136
82.47284,1000,1462.109088
92.189321,1000,1466.88445
94.130184,1000,1470.822074
79.578747,1000,1474.720751
87.047548,1000,1479.320312
93.695469,1000,1483.203102
86.222529,1000,1487.788557
88.375044,1000,1491.716057
90.990967,1000,1496.306156
89.040949,1000,1500.286545
84.039909,1000,1505.032781
95.05719,1000,1509.025384
92.452191,1000,1513.743631
94.233429,1000,1517.729086
88.603045,1000,1522.498036
87.114016,1000,1526.382565
92.007922,1000,1531.186596
84.862057,1000,1535.175634
97.691563,1000,1539.981262
95.179228,1000,1543.903768
88.391692,1000,1548.561573
89.11114,1000,1552.442756
89.704788,1000,1557.02844
90.054658,1000,1560.906422
96.771594,1000,1565.57588
93.193546,1000,1569.445113
88.636293,1000,1574.196363
88.957696,1000,1578.175536
94.501985,1000,1582.915407
87.826858,1000,1586.895849
94.79347,1000,1591.66773
86.408146,1000,1595.639576
97.930053,1000,1600.31076
94.378036,1000,1604.306755
89.412425,1000,1609.074533
95.336452,1000,1613.065819
74.866612,1000,1617.859308
93.431802,1000,1621.736074
90.849714,1000,1626.373314
92.455361,1000,1630.241671
94.260019,1000,1634.836156
89.158282,1000,1638.701568
93.337845,1000,1643.341775
88.654583,1000,1647.243948
94.066321,1000,1652.00807
92.672496,1000,1656.002083
80.537169,1000,1659.985881
89.154809,1000,1664.752264
96.785891,1000,1668.761475
96.609924,1000,1673.450183
87.614864,1000,1677.421147
94.43396,1000,1682.230286
93.735842,1000,1686.219267
90.524556,1000,1690.999383
90.590204,1000,1694.88629
88.812407,1000,1699.487674
92.875169,1000,1703.37859
85.617429,1000,1707.970616
89.432739,1000,1711.895876
87.471653,1000,1716.500923
87.610088,1000,1720.475001
93.111557,1000,1725.239805
91.221824,1000,1729.236186
91.127545,1000,1733.978877
93.016316,1000,1737.988979
86.240143,1000,1742.729346
91.136046,1000,1746.65488
