#{"t_start": 1735350998.5885801, "env_id": "Hopper-v5"}
r,l,t
70.472075,14,47.283149
91.988974,24,47.403354
98.282091,29,47.545684
98.953951,38,47.728638
54.297288,13,47.791763
-20.165603,35,47.962833
45.023332,12,48.022072
106.588455,30,48.168334
41.245598,13,48.231624
53.724778,12,48.29029
44.040038,14,48.357799
45.626603,12,48.416101
47.764926,14,48.483472
-38.279985,33,48.651397
86.653728,28,48.791539
43.897382,10,48.840877
-8.659426,38,49.030664
84.890601,23,49.147079
85.235341,18,49.238206
94.159093,28,49.376946
91.593223,23,49.490561
42.682392,9,49.534477
49.321215,11,49.595465
-32.478581,10,49.644195
44.084121,13,49.712094
77.823834,15,49.786444
89.530789,31,49.936255
46.918773,14,50.007915
42.492096,10,50.05646
52.79439,14,50.125022
103.813995,29,50.268184
58.8925,9,50.31352
94.895182,31,50.466761
92.505003,35,50.638939
-4.408486,36,50.816073
41.562011,11,50.86881
80.484173,38,51.053963
-48.30167,31,51.206464
46.681176,14,51.275173
101.173319,34,51.444096
50.88149,14,51.517039
31.704215,37,51.701764
101.494865,32,51.859702
44.216582,13,51.923744
52.747322,10,51.973904
81.573836,19,52.077446
45.283794,9,52.122868
96.889688,32,52.282275
71.59488,15,52.35673
45.284853,9,52.401425
107.741842,27,52.536063
91.830488,24,52.658861
40.075635,40,52.856855
96.578169,24,52.974906
94.715918,27,53.107861
42.748483,16,53.185839
90.651914,26,53.313575
93.218361,23,53.425647
54.96353,12,53.483923
44.673124,9,53.528761
46.045016,16,53.607059
51.999317,11,53.660389
-7.016042,18,53.749692
103.082032,33,53.91188
98.276832,29,54.060981
87.047666,19,54.155233
88.759161,23,54.267775
23.062899,39,54.458982
103.135035,26,54.583821
96.181915,27,54.716803
44.255118,11,54.769328
43.65512,10,54.817527
96.752151,31,54.968443
88.043283,24,55.088499
88.705821,38,55.273506
79.204645,38,55.455184
109.554271,27,55.58402
101.15805,33,55.742538
92.902844,31,55.890361
99.888487,32,56.04335
-31.058389,9,56.087412
46.127613,37,56.264838
-26.244936,13,56.326804
-42.684389,32,57.217297
96.715156,32,57.37117
-23.446398,14,57.438521
38.409735,39,57.624543
45.444332,25,57.744713
89.559784,26,57.870369
43.744127,12,57.929017
71.366178,14,57.996435
43.368382,21,58.098692
46.731244,16,58.176417
94.718022,35,58.346203
91.797318,38,58.528458
87.012488,21,58.628098
85.016843,24,58.746214
77.249025,17,58.827022
97.603569,32,58.981252
60.562068,11,59.033945
100.725583,36,59.206267
-24.635416,35,59.374479
56.545,39,59.561617
79.244905,20,59.65786
53.361217,12,59.715057
91.263524,36,59.887264
49.947652,10,59.935608
-11.398845,18,60.021753
45.589989,26,60.147081
107.94254,32,60.307952
84.385556,24,60.422445
108.312749,35,60.592726
82.342598,18,60.680372
49.08029,12,60.73796
46.221658,15,60.81117
71.420494,14,60.878783
95.544306,34,61.04267
75.748492,18,61.133696
85.362512,21,61.238153
45.316603,15,61.314665
92.591765,23,61.429746
66.040023,37,61.610242
47.493885,9,61.654525
92.918418,25,61.775063
44.748802,18,61.862019
52.012861,10,61.909923
52.580588,28,62.04581
68.281313,15,62.11796
49.823968,16,62.19395
49.632599,14,62.261287
103.530075,35,62.428246
48.319402,12,62.485857
16.846737,38,62.668315
43.02422,39,62.854883
42.718688,15,62.92641
61.292246,39,63.113052
95.312312,29,63.251021
90.414718,26,63.375625
96.564928,25,63.495001
82.537432,21,63.595276
-46.201781,6,63.623789
46.668932,13,63.687822
42.914188,11,63.740129
99.185589,37,63.919503
45.172079,18,64.005705
99.500357,33,64.163247
45.257902,14,64.229886
20.744326,40,64.421185
88.569616,27,64.550054
57.185183,12,64.608396
-24.61407,36,64.779951
98.124711,38,64.960148
91.40301,27,65.089903
47.818875,12,65.147219
106.880343,34,65.309657
43.234876,11,65.362361
41.808653,14,65.429361
46.588288,19,65.520622
41.884958,15,65.592384
-16.496363,16,65.674875
49.937447,29,65.812471
46.968014,13,65.874709
40.411923,14,65.941539
95.295512,29,66.080071
92.863931,22,66.185286
46.097497,13,66.247231
44.526916,9,66.290558
91.806362,27,66.419024
38.638531,38,66.603562
97.992599,27,66.741164
94.25068,34,66.905945
47.900156,10,66.953865
44.075707,13,67.017222
-27.353042,10,67.808965
104.963158,27,67.938292
85.332793,24,68.05337
106.559483,29,68.195947
61.890102,11,68.248149
46.601449,15,68.32055
89.142183,23,68.430252
40.978807,37,68.60745
50.217095,13,68.669607
98.483689,32,68.82254
51.099012,13,68.885032
53.45404,8,68.923395
82.981355,23,69.033556
49.112114,17,69.114888
93.701019,25,69.234074
43.243792,9,69.277153
49.992801,9,69.320675
53.66044,25,69.439989
-24.587725,10,69.487278
86.733437,20,69.582675
53.123199,10,69.630822
96.265873,22,69.736372
44.701207,17,69.819773
45.98712,10,69.867084
49.774917,11,69.91995
49.975649,11,69.972754
50.26989,23,70.085321
42.005238,13,70.14893
49.59827,13,70.212268
85.278402,23,70.324329
49.392737,10,70.373333
85.55202,20,70.470248
47.45102,10,70.519113
39.890506,12,70.576422
87.290458,21,70.678567
57.18897,12,70.736793
97.961437,37,70.915149
50.933334,31,71.066336
96.463731,25,71.188304
91.002083,26,71.31649
90.989656,23,71.427884
97.887219,32,71.581616
54.105558,11,71.634338
40.073343,39,71.822221
91.770275,23,71.938357
87.492968,22,72.043171
94.450643,28,72.176369
41.833148,14,72.243376
47.113801,12,72.30081
45.533607,9,72.344
98.94504,30,72.486883
99.266334,29,72.625589
108.368895,35,72.796013
75.267215,18,72.882084
97.978479,36,73.063072
44.500119,14,73.130182
42.704375,9,73.173081
101.126622,27,73.301291
45.824602,9,73.344847
15.927552,38,73.526134
97.055567,34,73.690945
42.440208,19,73.781826
55.742579,7,73.8152
78.210264,18,73.901117
89.534286,29,74.040404
54.355511,9,74.083605
73.203835,13,74.147098
84.687913,27,74.276086
51.595632,11,74.329103
43.561454,12,74.386824
85.464521,22,74.49212
45.872447,18,74.578519
44.122864,8,74.616575
44.68795,11,74.669824
45.369411,22,74.775374
62.765284,10,74.823622
95.646118,28,74.958024
74.6842,19,75.049378
47.518176,11,75.104935
86.505518,18,75.191397
-12.509558,18,75.277041
-3.527148,20,75.373013
48.248927,15,75.444931
92.164776,27,75.574214
93.843164,24,75.68915
99.521486,25,75.810193
44.47068,14,75.878503
52.035975,14,75.946242
87.204811,26,76.072276
45.897455,8,76.111035
50.297319,13,76.174458
55.443367,8,76.213376
101.058104,30,76.358428
45.662213,17,76.43948
72.403382,15,76.511248
44.431008,12,76.5684
46.932793,11,76.62034
79.449587,19,76.7123
95.928404,31,76.862465
84.114246,39,77.051002
51.307633,9,77.094539
101.760542,32,77.248199
94.997415,27,77.384422
47.231778,13,77.446772
43.263976,11,77.499166
101.456523,35,78.413487
50.446306,14,78.480808
66.445996,10,78.528651
109.621858,33,78.687491
50.44076,31,78.835245
93.899005,28,78.97192
46.951558,11,79.024467
52.237369,11,79.077076
58.677683,9,79.122834
44.053473,21,79.228554
45.594304,16,79.304976
97.166729,26,79.428649
47.162037,9,79.472284
87.170589,18,79.559069
-3.40326,37,79.73835
48.15088,15,79.811182
93.228243,25,79.935924
86.99568,22,80.04339
109.696005,32,80.197728
50.41796,10,80.246083
55.642554,10,80.29507
45.689589,20,80.391345
97.627674,34,80.557533
54.835541,9,80.601712
46.365287,16,80.679951
50.075791,10,80.728631
48.45762,11,80.7827
73.690798,13,80.846138
96.740266,29,80.986495
50.863564,11,81.039623
54.231625,6,81.069036
42.911184,13,81.134392
45.350796,8,81.172379
106.169435,29,81.311151
91.497009,24,81.425608
93.17175,33,81.583882
52.659301,12,81.64104
68.191133,14,81.708217
44.624484,8,81.746042
96.468112,27,81.874665
55.854123,8,81.913072
45.440808,7,81.946452
53.775639,14,82.017247
96.01544,24,82.133386
81.143933,20,82.228534
82.409228,20,82.324439
77.609601,18,82.410819
85.126647,23,82.520896
95.495328,30,82.664291
76.58371,17,82.745525
88.390518,24,82.860804
91.08058,29,83.003422
91.480352,26,83.132074
25.298044,39,83.325179
47.96924,9,83.368454
94.148782,27,83.503014
56.906193,13,83.565011
99.958806,24,83.680902
94.634888,25,83.807611
63.05643,33,83.965272
37.816623,20,84.060398
-26.50189,10,84.108474
97.418067,29,84.247069
56.229352,14,84.318478
84.07978,21,84.425861
105.319188,26,84.549888
99.75441,31,84.707771
48.274168,9,84.751316
92.050833,24,84.869868
45.054495,12,84.930357
74.480532,15,85.007066
61.541527,33,85.17254
110.030981,27,85.309124
50.718595,12,85.373628
63.604529,12,85.434505
92.018986,22,85.544485
56.045168,11,85.599573
94.550968,33,85.757704
66.988339,13,85.819799
47.980116,11,85.872648
97.810318,26,85.998163
114.50924,32,86.15846
51.77546,10,86.206955
47.528778,14,86.273987
94.372655,36,86.449518
48.586106,15,86.522177
69.389265,12,86.579458
41.970558,10,86.629375
43.420095,9,86.673986
45.400238,16,86.753416
47.60583,12,86.812932
94.366369,23,86.926641
19.453477,39,87.122074
42.554209,10,87.172129
36.726006,38,87.359605
84.806813,19,87.450968
73.468566,38,87.632968
44.528862,9,87.676087
-13.082251,36,87.855957
81.956243,35,88.025081
100.730767,31,88.173697
87.210048,19,88.264447
93.312882,20,88.363023
55.59376,22,89.232769
79.150026,19,89.325926
84.721383,20,89.422961
48.111434,11,89.478723
102.516416,28,89.622485
55.627571,12,89.686985
48.597839,9,89.731011
98.013697,28,89.866305
45.365125,11,89.918502
48.733221,10,89.96724
45.884023,11,90.021474
44.748714,12,90.081567
100.636291,27,90.21696
95.170434,18,90.309714
45.626178,11,90.366026
63.218401,11,90.424017
55.69703,10,90.476407
46.346267,10,90.528975
85.729845,27,90.673857
95.107104,29,90.821486
93.136324,27,90.95496
50.115096,10,91.003209
103.088212,28,91.139105
43.813408,9,91.183894
48.87552,16,91.263148
90.01766,29,91.40398
89.35424,22,91.513005
47.180119,9,91.555746
107.475641,34,91.72001
50.654022,11,91.774494
97.069117,28,91.913759
47.465595,29,92.052349
68.183072,13,92.115937
44.491879,13,92.17987
45.056283,14,92.248633
50.912823,11,92.305171
51.726586,11,92.358104
67.944706,14,92.425452
52.761772,12,92.483718
45.350013,9,92.527918
46.988971,8,92.567468
89.657706,22,92.674791
47.095598,9,92.718223
41.776965,20,92.813278
83.736832,21,92.916086
80.33212,18,93.005545
91.890464,38,93.193896
47.917029,11,93.248831
87.064794,19,93.342894
103.542013,30,93.493045
82.257712,19,93.587198
50.463317,11,93.639788
45.394312,12,93.697193
91.648948,29,93.835575
49.167039,14,93.902766
92.804888,22,94.011715
81.344295,39,94.208111
48.303949,12,94.267343
44.606278,12,94.326462
43.519601,10,94.375252
92.933104,38,94.561445
49.215394,13,94.626541
47.215247,29,94.770882
87.835897,20,94.867131
98.477609,26,94.993438
73.551992,17,95.081311
96.379969,30,95.231344
77.409585,16,95.307755
46.823491,10,95.357687
67.428709,12,95.416656
96.598244,31,95.567534
103.941515,24,95.683202
79.378941,20,95.783319
45.253703,11,95.838299
42.997626,11,95.892523
-22.743708,13,95.954759
47.637441,12,96.015209
91.723005,33,96.1735
70.693244,13,96.238575
50.494456,10,96.291074
77.317464,17,96.378845
49.903907,13,96.443881
52.758124,14,96.512238
104.416055,31,96.666401
43.813973,7,96.70132
49.079032,11,96.756463
55.244777,12,96.816979
85.625673,21,96.922405
72.412593,13,96.990308
99.715944,24,97.105845
87.688803,20,97.201885
46.164162,9,97.244939
60.288586,10,97.293005
97.48883,28,97.428916
72.402528,15,97.503682
83.274788,20,97.606691
47.447253,14,97.673724
96.45181,30,97.817696
50.959835,11,97.870511
47.490681,11,97.923162
46.697931,12,97.981355
62.850144,12,98.040948
47.566547,14,98.110765
95.510323,30,98.256756
86.668653,28,98.392241
101.261827,23,98.507325
53.196564,10,98.557146
102.567036,29,98.695871
103.145638,29,98.837848
52.54327,8,98.8777
44.29503,13,98.942781
53.381414,10,98.991691
47.419889,10,99.041784
88.609533,24,99.161124
39.002217,21,100.036529
82.357462,19,100.131106
83.678969,20,100.233684
60.948676,8,100.275867
76.538732,16,100.358209
92.451399,25,100.486686
80.240061,19,100.582091
71.463989,14,100.651225
54.36079,10,100.699645
42.292593,12,100.757595
101.10975,33,100.919657
84.453124,24,101.038355
101.118578,27,101.17337
85.322207,19,101.266165
84.936233,20,101.368361
51.255501,10,101.416584
48.180381,16,101.495943
96.383324,26,101.62364
51.488822,13,101.685919
67.06943,13,101.748349
94.511263,26,101.877968
92.960665,26,102.006764
89.935125,26,102.131629
43.153571,9,102.175129
95.085929,30,102.320781
84.565831,19,102.41338
46.493927,12,102.475695
76.873673,20,102.578224
46.006663,9,102.623439
51.117246,12,102.686539
84.597201,20,102.785721
60.959672,11,102.838271
85.635223,27,102.967545
45.208079,14,103.03688
53.529949,9,103.081844
69.524897,14,103.156224
47.461665,11,103.211806
73.826022,14,103.282483
44.018493,11,103.337765
55.24582,11,103.391162
43.187716,9,103.435355
48.206934,17,103.520906
95.540516,31,103.677447
13.38334,39,103.866814
46.426774,10,103.916008
45.360468,10,103.966051
88.707571,22,104.076154
43.814851,9,104.119975
76.31515,16,104.196828
101.416674,29,104.335986
83.24498,19,104.428169
53.738312,13,104.495082
52.731749,31,104.643237
91.16641,26,104.769884
95.922621,29,104.913519
78.877244,14,104.982622
49.451759,14,105.05228
46.886624,9,105.097292
31.246887,39,105.284182
89.83858,20,105.38339
72.699436,16,105.462711
82.769022,17,105.547385
44.210074,15,105.621995
101.149989,32,105.77647
48.198086,11,105.830454
79.232582,18,105.918799
86.713732,27,106.052256
93.256255,29,106.192105
45.035451,11,106.244853
69.332887,16,106.325328
44.444809,9,106.3705
47.82322,12,106.430246
50.328584,8,106.46863
45.506597,9,106.512244
47.81274,15,106.584125
89.960861,23,106.697314
46.156156,9,106.740447
43.997803,7,106.777155
45.529931,10,106.831304
48.200102,8,106.869655
44.700141,15,106.941983
87.669724,19,107.033313
83.790799,23,107.145426
69.425249,14,107.212759
46.113549,10,107.260152
83.961626,16,107.337041
73.499192,15,107.408773
53.541459,11,107.461318
49.337386,9,107.504458
109.967199,33,107.662115
72.94674,40,107.856796
84.938067,22,107.967957
44.720713,13,108.031178
79.637376,16,108.111322
49.353228,9,108.154496
75.874725,17,108.235499
47.164854,13,108.297945
87.01767,26,108.422736
46.552986,10,108.47021
48.803199,10,108.518957
78.956526,17,108.603528
96.054934,29,108.747844
52.77539,11,108.802314
74.766638,14,108.869775
47.904369,11,108.923947
47.944854,9,108.967099
99.50375,25,109.088908
98.370446,26,109.2158
65.281744,12,109.27411
101.380186,32,109.427644
91.695797,23,109.537694
43.04821,14,109.604884
92.255485,25,109.726097
42.568991,9,109.769977
72.015432,16,109.84701
89.886532,29,109.989268
93.9926,30,110.906236
64.506761,11,110.961272
44.005412,9,111.005415
96.387902,30,111.155774
91.743191,21,111.259282
104.787312,31,111.413679
79.446452,17,111.497592
94.358556,23,111.610635
85.310253,20,111.709876
88.314488,22,111.819327
48.397427,11,111.874734
48.80253,21,111.979455
62.121431,15,112.063119
81.942107,21,112.167385
58.153627,7,112.202591
47.354165,11,112.258386
82.738077,20,112.358452
88.637333,24,112.477562
56.265451,11,112.532043
77.93437,19,112.628696
104.025479,27,112.763211
78.745294,19,112.858129
94.917899,27,112.994671
74.90801,14,113.067712
91.256256,23,113.182401
88.13044,20,113.283269
49.304665,10,113.334218
51.217699,10,113.385086
66.454388,12,113.445509
53.177167,14,113.516339
95.671442,22,113.627984
99.143942,26,113.758226
45.817057,8,113.798615
44.032324,11,113.85533
89.547982,24,113.977752
82.551521,19,114.077142
90.341069,23,114.200307
76.941316,15,114.276421
54.277487,40,114.489803
87.097761,25,114.615642
46.03825,8,114.655387
73.266731,13,114.720547
57.380499,8,114.760982
88.244168,23,114.876609
100.462558,32,115.038969
93.436316,25,115.166925
80.497939,17,115.252102
67.895343,12,115.314571
98.998091,25,115.441302
91.129493,23,115.558639
84.560729,23,115.674264
54.611891,10,115.724549
75.667595,17,115.809911
53.163338,12,115.871152
46.913875,12,115.93118
79.975511,16,116.012297
96.983641,28,116.157813
84.818017,25,116.286522
46.980387,11,116.343343
70.524146,13,116.409745
85.294925,30,116.559873
43.135762,7,116.594981
45.876282,12,116.656726
45.163205,10,116.708832
88.732051,21,116.815758
45.174869,8,116.857505
84.291759,25,116.98676
41.124399,17,117.074233
95.074875,22,117.187626
54.412522,10,117.239094
63.750192,11,117.296218
50.075332,12,117.357062
82.78032,21,117.463744
47.903526,12,117.524619
81.528485,21,117.631761
103.924522,33,117.798685
55.650606,11,117.852512
46.775512,13,117.916292
46.586844,9,117.961291
100.924517,30,118.113425
55.866559,10,118.161755
48.142389,8,118.200834
74.35949,17,118.284435
49.377007,10,118.333513
45.96673,8,118.373328
47.7068,11,118.428772
51.159735,10,118.478493
52.18195,13,118.542539
47.0739,8,118.58274
93.057705,23,118.696062
92.928786,21,118.800425
48.796437,9,118.845224
44.570119,11,118.900945
102.40808,25,119.025177
88.171512,21,119.128455
47.069015,10,119.178474
72.431326,15,119.251859
70.669526,12,119.311643
43.15039,9,119.355687
103.342018,28,119.500187
40.868464,9,119.545512
107.252396,27,119.68201
45.870898,13,119.748833
55.381995,10,119.801923
96.02113,23,119.920229
41.948798,9,119.966349
85.570069,22,120.074791
51.751488,10,120.123363
96.653269,23,120.236675
80.98363,19,120.330166
46.516351,9,120.375431
53.177918,14,120.447053
46.760718,9,120.491661
51.249497,10,120.539537
67.465333,14,120.6084
76.308241,18,120.696635
77.546591,16,120.774693
68.056036,12,120.833084
55.536618,7,120.867042
93.220304,27,120.99894
87.155261,26,121.125413
89.501616,20,122.003792
84.586486,20,122.10298
46.89671,12,122.161907
81.953959,23,122.273299
58.674006,8,122.312313
72.164535,15,122.384636
52.254946,12,122.44228
100.869328,28,122.577387
53.923872,10,122.625897
46.391808,9,122.669191
97.162896,25,122.792617
68.301931,13,122.855982
102.818314,25,122.978555
51.805345,6,123.008272
43.634567,16,123.088167
44.710779,11,123.142593
95.794477,24,123.262087
50.281418,10,123.313016
74.905353,40,123.510194
92.329561,25,123.633533
59.700033,10,123.683224
95.013958,27,123.814743
86.23662,25,123.937027
92.373648,24,124.056642
52.280447,13,124.12152
52.866927,10,124.171422
50.596005,10,124.225046
75.112329,16,124.307257
57.381495,11,124.361499
94.870287,23,124.475176
52.526323,12,124.534776
53.030019,10,124.584946
51.152879,11,124.639031
92.330337,26,124.766804
48.681201,9,124.812065
44.764794,12,124.871187
100.980421,33,125.0342
76.252474,16,125.112106
110.108981,27,125.241305
40.91292,16,125.318884
77.375743,16,125.395305
75.787522,17,125.476903
50.707747,10,125.525482
107.233862,28,125.66324
93.836757,24,125.784097
46.843784,12,125.842015
100.363789,28,125.976496
95.849046,24,126.091277
89.533991,22,126.200202
45.370323,8,126.241242
74.658811,18,126.327773
104.799967,28,126.4621
84.261802,22,126.567842
75.826615,17,126.651772
77.172807,16,126.728523
51.762598,10,126.77649
49.387546,12,126.833905
49.894568,9,126.876978
102.426927,29,127.016602
67.583322,14,127.083493
56.065432,9,127.127282
92.361282,29,127.265541
47.353829,12,127.323236
46.466834,8,127.361941
100.599965,28,127.496101
68.192912,11,127.548988
98.261021,22,127.654446
42.360185,9,127.698004
54.505894,11,127.750565
51.273711,11,127.803536
55.285589,13,127.86591
83.677333,23,127.977347
77.327964,17,128.059515
54.72063,11,128.112956
51.709142,15,128.184912
103.227987,26,128.310286
102.092347,22,128.416877
45.735656,9,128.460882
49.596296,13,128.524371
87.8745,22,128.630496
41.902388,17,128.712924
96.313918,24,128.829525
97.051795,25,128.950485
100.357943,32,129.104398
48.889597,9,129.14869
43.758407,8,129.186994
90.161437,23,129.29906
69.527332,17,129.381413
41.954632,11,129.435064
43.642078,13,129.49767
60.650852,10,129.546528
48.370788,11,129.600455
