#{"t_start": 1735350998.5947149, "env_id": "Hopper-v5"}
r,l,t5--33.235728,29,1.934297
-21.739867,16,2.0138728.617954,41,2.024781
-17.147939,20,2.110868
64.793632,41,2.287209
58.718547,22,2.3817
-4.735032,33,2.522235
-25.763298,15,2.586241
-13.289722,24,2.688908
28.449827,42,2.867813
-28.07105,12,2.919215
57.748723,21,3.007867
-25.371688,15,3.072001
54.70943,18,3.147746
56.696586,17,3.220002
54.074821,17,3.291529
-17.860064,24,3.392166
70.756538,41,3.565304
63.27359,26,3.674429
5.443955,41,3.84695
65.748215,30,3.972936
68.063443,30,4.102873
54.314546,17,4.173918
69.699828,33,4.31208
49.955404,14,4.371441
47.657366,11,4.420866
65.938875,41,4.593836
57.189039,22,4.688872
71.829668,33,4.834603
63.289387,24,4.936052
-18.534025,18,5.012323
57.799535,21,5.101024
60.626545,25,5.206357
-26.633143,15,5.270028
60.158866,25,5.379071
27.716196,42,5.562348
65.155178,29,5.683806
-24.456233,15,5.746527
50.904808,13,5.80116
-16.828996,18,5.877106
-16.257404,20,5.961652
70.170416,36,6.113973
49.964296,15,6.180539
56.223569,42,6.356611
67.505194,33,6.494157
56.949577,20,6.57744
51.864718,13,6.632408
60.333925,20,6.716547
59.444894,26,6.825987
61.191806,20,6.909445
70.047765,28,7.026542
76.797885,39,7.191971
0.700809,37,7.346455
71.610891,38,7.505142
67.651582,32,7.6378
-25.184213,13,7.692228
54.550039,14,7.750433
68.300299,41,7.921281
-22.521401,19,8.000382
54.55517,20,8.084095
49.451152,15,8.146663
-26.145895,13,8.200997
56.760968,20,8.284007
55.826448,15,8.346448
53.583413,13,8.400497
56.98706,20,8.483712
75.449931,39,8.645509
49.198633,42,8.819645
-13.96205,23,8.915349
70.475056,35,9.060035
55.806657,22,9.151619
-29.708075,12,9.201602
-21.71944,19,9.280328
45.252994,41,9.452247
61.981144,26,9.561099
62.316355,27,9.673187
64.742897,23,9.770617
-18.76783,19,9.851166
-21.616623,15,9.913665
-16.74958,23,10.012124
54.635186,19,10.090985
53.029551,42,10.262358
-24.344758,15,12.48414
65.10277,30,12.610199
63.688497,23,12.710788
52.933878,20,12.794115
62.81487,25,12.898586
59.094282,22,12.990742
68.886501,31,13.120151
56.473532,21,13.2081
50.751301,13,13.267008
71.943178,40,13.442193
-10.078771,27,13.555898
55.819268,22,13.648522
72.370039,33,13.786597
69.334385,36,13.9382
-12.764826,24,14.039746
74.629525,36,14.194407
41.62903,42,14.370437
60.750441,21,14.458311
56.272244,21,14.545863
58.245612,18,14.621256
61.386498,25,14.725593
69.465906,30,14.85125
54.821781,16,14.918566
75.415088,40,15.08549
61.701923,27,15.197873
62.325142,25,15.301946
51.241238,16,15.369053
2.596993,40,15.535922
58.471099,21,15.62316
50.878886,16,15.690603
50.284383,14,15.749623
60.025823,22,15.840934
64.692214,28,15.958104
51.022848,14,16.017335
-20.445293,16,16.087626
60.455107,23,16.183704
58.796759,21,16.272324
53.101756,16,16.339531
51.120597,16,16.406339
60.160038,23,16.502143
75.777958,40,16.668997
52.596714,18,16.744516
63.963101,26,16.853879
50.275877,12,16.903727
61.721387,27,17.017361
65.576491,30,17.14733
63.758072,28,17.264116
58.331202,20,17.347684
74.606637,34,17.490185
65.88913,27,17.602843
59.560682,21,17.691081
