#{"t_start": 1735350998.580363, "env_id": "Hopper-v5"}
r,l,t
46.923195,39,55.784564
-24.541186,12,55.842118
44.820826,12,55.900175
87.384509,25,56.020242
100.897658,34,56.182939
48.731088,40,57.11264
91.014543,24,57.227322
45.188582,15,57.299108
45.442641,12,57.356776
79.681596,19,57.447274
43.840781,13,57.509114
67.622061,34,57.674113
45.952847,17,57.756292
91.96951,37,57.936431
46.236196,11,57.989627
63.255313,7,58.023217
48.547115,11,58.076897
92.606628,25,58.19806
47.616987,11,58.250876
52.428562,15,58.322243
46.182059,14,58.389075
-23.049879,37,58.569326
52.911267,15,58.640789
42.567611,20,58.736648
92.640058,25,58.857013
50.452382,14,58.923516
107.113465,30,59.06715
46.248694,12,59.124929
54.179282,14,59.192347
48.204442,12,59.25036
70.913632,14,59.316681
38.332767,23,59.427027
41.601537,21,59.528013
52.621536,32,59.680974
71.7133,37,59.859678
43.025462,11,59.912144
83.912693,20,60.014208
52.623376,11,60.067593
56.161032,7,60.101652
44.870576,12,60.158851
-16.636139,14,60.226187
91.779003,29,60.367026
88.353359,19,60.459294
45.083408,16,60.536901
17.500402,37,60.715953
43.772951,17,60.797606
96.475879,29,60.942436
52.812304,27,61.076196
43.882805,12,61.140861
41.686991,12,61.199506
48.703524,14,61.267523
98.679425,32,61.423605
39.186418,37,61.602583
51.228861,16,61.680152
53.034052,6,61.708667
46.52511,12,61.765369
94.13865,27,61.897155
94.87508,30,62.040489
41.289412,13,62.103102
46.816192,12,62.160625
58.902777,32,62.312982
39.734027,12,62.370994
43.956384,8,62.408718
45.688597,13,62.471786
89.40352,25,62.590931
91.130599,24,62.706055
-15.977005,13,62.768796
57.641474,40,62.959738
82.68286,20,63.054806
90.972859,29,63.193298
46.88073,10,63.240978
46.413805,39,63.427288
51.052639,40,63.61974
103.376812,28,63.756289
60.992047,39,63.942223
48.246917,11,63.995333
43.36738,10,64.042859
42.627442,14,64.10951
51.101682,9,64.152256
45.81326,11,64.205574
109.939935,29,64.343796
46.118352,11,64.397406
49.325465,13,64.458989
35.594426,37,64.635561
46.122802,11,64.687325
66.334888,37,64.864486
44.288882,12,64.921857
98.762442,31,65.069967
48.574795,15,65.141863
100.940842,28,65.276356
80.941224,17,65.357404
89.239622,23,65.473656
99.139736,30,65.615933
89.488125,31,65.763962
43.241338,24,65.87885
89.765713,19,65.96962
52.227756,10,66.017192
42.820817,10,66.064901
58.243048,36,66.236895
101.355499,25,66.359007
47.487786,15,66.430567
102.078918,29,66.578728
-13.135577,18,66.665865
87.146954,21,66.766944
60.759819,9,66.810866
50.551892,9,67.597803
81.076948,17,67.679439
97.136106,32,67.832743
52.392919,11,67.886324
96.862618,35,68.056403
42.651698,19,68.148225
98.627408,36,68.319716
39.989773,19,68.411095
42.239658,12,68.468339
38.902557,12,68.525899
47.28341,11,68.578141
43.86663,19,68.669138
107.034652,28,68.803686
83.204626,22,68.908603
96.075805,29,69.04719
93.083907,27,69.176302
96.485094,37,69.352774
53.68673,16,69.429583
42.876241,8,69.467986
92.19446,27,69.599636
48.864414,8,69.637264
111.391097,24,69.75224
-23.595814,12,69.810735
47.665948,11,69.864514
92.331557,26,69.991524
48.877988,15,70.06417
51.974031,10,70.113102
44.382302,11,70.167031
48.396168,11,70.220564
46.582949,9,70.263705
53.776364,8,70.303333
89.106947,30,70.447611
88.726304,23,70.55919
17.182575,39,70.748461
97.169524,29,70.890078
78.603735,39,71.08073
95.900328,27,71.21211
90.821477,29,71.351573
45.065911,21,71.45269
80.104606,19,71.543803
91.210966,24,71.664536
71.834198,21,71.765413
54.290514,10,71.813063
46.734626,15,71.885022
87.432373,25,72.004105
47.085878,16,72.080295
84.978567,22,72.185468
42.481518,10,72.233698
95.825025,32,72.385713
47.734461,14,72.452753
89.664697,24,72.570657
49.856569,13,72.633071
44.820817,22,72.741463
45.428334,14,72.814002
41.109421,13,72.876297
43.475651,15,72.947882
48.594415,8,72.985941
103.542496,33,73.143614
82.265472,23,73.252929
45.934696,10,73.300423
105.344051,31,73.451567
62.653442,11,73.504043
-22.612772,14,73.570771
94.874888,36,73.743497
52.437255,9,73.786058
-20.718708,14,73.853478
68.822068,38,74.036502
46.818436,9,74.079719
45.358184,17,74.161479
107.164041,29,74.300488
45.821704,17,74.382033
42.74071,10,74.430266
43.660393,13,74.492231
-19.767618,14,74.559609
45.744575,12,74.617209
42.808407,15,74.68955
46.505043,11,74.742333
86.984118,20,74.838356
46.863279,15,74.913199
79.73704,17,74.994871
47.574819,16,75.070767
45.284251,10,75.119321
102.17639,26,75.243685
47.747147,13,75.305747
95.017395,25,75.425341
94.002039,28,75.560573
41.191506,14,75.628592
42.682371,14,75.696625
-11.262321,15,75.769111
88.171593,23,75.880712
54.418407,11,75.934502
50.971776,41,76.133045
88.919246,25,76.252416
66.358683,13,76.314699
-10.273639,23,76.424021
46.409439,9,76.467385
42.007807,24,76.583593
44.096728,13,76.646692
44.617592,9,76.689617
88.801498,20,76.786812
101.92346,29,76.926583
43.561909,14,76.993218
40.6625,40,77.192773
47.365147,30,77.336771
94.099001,26,78.207216
43.501019,8,78.246212
43.672259,10,78.29421
37.043139,13,78.356285
42.743295,13,78.418695
43.214688,14,78.48623
48.341056,14,78.553029
49.755595,25,78.672353
60.254104,10,78.722755
45.704203,10,78.770824
91.145048,38,78.954845
45.542483,9,79.003361
85.826799,27,79.132105
99.112972,30,79.275694
-36.758734,32,79.430476
47.149851,11,79.483779
101.811658,29,79.627585
57.40322,7,79.66226
92.273584,21,79.764003
87.737723,21,79.866448
