#{"t_start": 1735350997.7479322, "env_id": "Hopper-v5"}
r,l,t
57.600541,16,49.530413
65.73403,27,49.647568
62.285006,21,49.739604
64.915012,24,49.84498
51.761702,13,49.900992
53.913262,14,49.961459
50.421443,12,50.013945
57.035985,15,50.079501
74.729125,31,50.21666
56.223273,15,50.282817
55.249666,12,50.318.930552.380472,14,50.365.671160.641459,20,50.451.335158.624727,18,51.356.446867.64519,27,51.464557
52.986191,12,51.5158.09145.369845,41,51.697968
53.296714,13,51.7555.59059.062066,18,51.834515
73.689374,34,51.986555
66.079077,24,52.095424
50.703183,9,52.161.896056.645598,15,52.2-1.479298,40,52.52901
48.950067,42,52.711796
77.407882,37,52.885022
51.820116,13,52.945052
65.852414,42,53.126557
70.281729,31,53.264201
62.911458,27,53.380227
75.65291,35,53.534881
47.881161,11,53.582771
51.580595,12,53.634022
-6.302182,34,53.783631
79.687876,37,53.943521
56.003021,17,54.018221
61.04423,23,54.11961
49.655775,12,54.171283
71.800775,35,54.322612
51.453072,11,54.372197
63.537882,20,54.457378
60.384271,23,54.55446
59.94465,21,54.643749
59.557966,15,54.707648
57.703959,21,54.79671
60.793644,23,54.894366
44.061133,42,55.073425
46.21252,7,55.102952
56.291109,17,55.174341
58.288611,22,55.267369
57.621095,18,55.343827
57.063767,20,55.428666
53.617371,8,55.46252
60.018731,22,55.555968
48.253575,10,55.598294
46.994248,8,55.63248
63.773402,24,55.734493
59.621466,17,55.806834
59.72942,23,55.903853
51.325413,11,55.95084
50.429811,9,55.989259
60.576084,42,56.168563
66.553098,31,56.29985
58.647328,23,56.3969
68.323744,41,56.571452
65.698543,28,56.691006
50.420967,13,56.745993
59.821202,20,56.83139
52.691172,13,56.886922
56.270199,17,56.959879
78.332382,39,57.128844
53.765981,15,57.19277
63.497067,24,57.294724
53.589322,17,57.369133
51.929459,13,57.424469
57.969619,18,57.500226
51.28293,14,57.559919
60.060192,18,57.634695
60.794748,23,57.732387
67.122732,27,57.84679
54.115753,16,57.915094
63.500957,25,58.020561
51.909448,15,58.084446
54.45984,15,58.150631
57.061867,18,58.227472
72.154411,33,58.370423
80.918126,39,58.533977
49.907667,11,58.58059
-27.004995,16,58.653854
54.910717,16,58.721539
51.185524,12,58.772205
76.80801,36,58.923978
62.111226,24,59.025893
51.569306,8,59.059826
65.443382,26,59.173602
69.499027,29,59.296729
49.190526,11,59.343332
49.418616,13,59.398743
59.504039,23,59.495665
56.90217,20,59.580772
64.539815,23,59.677815
53.110685,10,59.719466
61.479333,22,59.813474
36.72603,42,59.993633
62.778702,23,60.092692
59.364876,21,60.182752
61.874631,20,60.270498
70.041111,30,61.178737
65.472335,27,61.293487
51.363328,12,61.344336
49.515011,12,61.395181
49.361393,9,61.433387
77.941025,39,61.600634
46.413748,10,61.643229
62.24853,24,61.745431
53.567752,15,61.809199
53.392657,16,61.876966
51.291618,9,61.915123
61.393331,23,62.012522
50.344294,11,62.059088
56.544863,19,62.139461
52.017281,12,62.190315
58.91717,22,62.28322
64.017129,21,62.3723
63.743696,29,62.495064
34.715727,42,62.672615
85.341708,42,62.850628
56.844157,18,62.926762
61.579289,25,63.03287
72.008373,37,63.189433
71.697692,39,63.353924
65.712025,31,63.485413
63.703225,24,63.586632
54.945569,11,63.636096
52.227652,13,63.691608
54.320411,12,63.742142
56.61638,17,63.816487
68.14047,30,63.943449
63.239784,28,64.061944
46.316399,9,64.099835
56.145333,18,64.17525
57.715327,21,64.263353
57.338323,18,64.339229
51.655049,13,64.394556
68.919328,32,64.528297
68.532981,33,64.67093
59.796369,19,64.756556
68.162425,33,64.894902
62.446638,22,64.988237
45.523667,8,65.0218
56.311338,18,65.101168
44.387453,8,65.138145
53.489888,11,65.184701
58.888571,21,65.273281
59.226737,20,65.357038
48.919093,40,65.526529
53.88471,15,65.589488
54.156818,14,65.652523
60.220888,16,65.720813
50.154204,15,65.784278
52.418255,14,65.84428
75.009241,35,65.992412
62.2743,21,66.081592
54.618042,13,66.137164
65.696218,25,66.242228
56.969745,42,66.419298
64.629709,27,66.533994
50.391563,10,66.576299
45.745543,9,66.614629
54.910559,13,66.66924
55.060488,15,66.734011
52.097264,8,66.767672
60.111927,23,66.865301
40.235037,41,67.039732
47.247977,11,67.087057
51.14976,13,67.142629
48.654483,10,67.185728
76.334321,38,67.348339
51.044853,10,67.391328
76.544436,39,67.557225
50.21214,9,67.595182
68.582533,34,67.739549
47.705226,10,67.781938
71.64848,37,67.938243
53.499595,18,68.014445
50.468669,14,68.073493
52.314055,14,68.132594
65.63234,27,68.246941
49.4514,7,68.276484
58.26699,15,68.339781
55.023502,11,68.386599
40.043538,42,68.564036
34.300093,42,68.74181
54.972408,19,68.822139
49.614938,9,68.860416
66.594718,29,68.983029
56.49163,11,69.0296
63.241152,23,69.127302
77.81536,39,69.29517
50.11554,13,69.350708
58.014242,15,69.414473
49.954375,11,69.46068
50.303149,12,69.514827
71.371009,33,69.655405
48.544786,12,69.70561
53.048839,16,69.773636
71.799384,28,70.664801
47.306108,11,70.711771
46.996673,9,70.749778
50.832956,12,70.800494
71.388542,28,70.919703
50.874312,10,70.962382
65.064935,27,71.077322
44.787272,9,71.119334
51.273303,9,71.157749
52.49442,12,71.211888
57.43205,19,71.294888
62.133026,21,71.385422
47.509487,9,71.42488
57.570211,21,71.515135
51.916999,15,71.582771
54.861457,18,71.663906
51.773663,14,71.724237
48.473299,12,71.77581
52.649347,13,71.831568
54.729972,16,71.900156
57.894484,18,71.976287
47.542603,11,72.023437
50.747608,10,72.065129
50.655959,15,72.132128
46.037143,10,72.174465
52.791148,15,72.238459
63.560356,20,72.323604
56.402002,13,72.378562
66.310827,32,72.513175
63.705655,26,72.623913
39.052264,42,72.801636
46.543171,9,72.840083
57.806057,22,72.93375
58.999854,20,73.018157
58.883574,24,73.119409
47.411337,8,73.153712
50.816491,12,73.204261
55.248535,16,73.271732
48.591177,11,73.317873
52.307042,14,73.37748
52.462791,12,73.428524
51.023789,8,73.462345
50.269004,8,73.496297
59.283847,22,73.58949
73.897007,34,73.73423
59.882916,16,73.801795
47.759193,11,73.848629
52.116823,9,73.886687
56.280466,17,73.959154
75.771818,34,74.102876
71.507456,33,74.243194
63.377288,25,74.348878
52.247934,14,74.40786
50.414937,7,74.437833
57.717108,18,74.513906
56.513879,17,74.586145
53.355338,14,74.64562
54.205557,17,74.717411
79.153472,37,74.873743
55.433769,21,74.962914
53.482261,14,75.022467
63.953658,21,75.111188
63.302623,22,75.204818
63.555679,20,75.289558
52.716555,15,75.35364
63.381549,24,75.455883
50.695454,11,75.502596
45.796553,8,75.53634
59.574545,17,75.608229
