#{"t_start": 1735350997.733239, "env_id": "Hopper-v5"}
r,l,t-59.595062,10,1.658457-379.312688,41,1.989515
62.694918,40,2.160589
57.567022,17,2.233512
62.185229,25,2.340309
76.211685,41,2.515291
81.145923,36,2.668334
44.906611,42,2.847818
63.754809,20,2.933095
48.134697,42,3.111955
69.561149,33,3.254024
62.346411,24,3.355379
55.730974,16,3.422989
52.05981,40,3.592702
67.561,27,3.707257
69.823951,41,3.882324
53.863262,42,4.060476
58.180928,20,4.145402
72.449817,32,4.281353
54.00068,14,4.340754
82.960031,39,4.514374
59.748613,15,4.578037
55.166386,42,4.756344
46.536915,9,4.794133
63.396621,42,4.972883
70.764418,42,5.152182
49.45394,10,5.193784
57.131299,42,5.371974
54.711289,14,5.431692
75.782622,41,5.605287
66.497849,27,5.721974
77.081333,39,5.889652
39.981194,42,6.069317
69.217468,28,6.190825
68.0448,40,6.364852
55.928866,13,6.423061
59.578322,21,6.514405
62.907644,40,6.686599
64.223248,22,6.782582
57.153008,17,6.854295
59.069295,19,6.937403
56.630751,18,7.012914
76.376038,36,7.167485
65.485597,41,7.340512
59.831366,18,7.415401
78.337115,35,7.564178
17.587953,41,7.736038
56.469546,19,7.816111
78.0606,38,7.975802
81.741604,40,8.1437
48.987954,10,8.185769
56.684973,16,8.252949
65.481245,42,8.429741
51.841257,14,8.488383
69.895744,42,8.66507
54.928585,16,8.732063
79.673063,38,8.891815
53.561559,15,8.954632
49.681875,10,8.996639
43.468032,41,9.168424
56.163824,41,9.340533
45.113979,42,9.516839
2.023344,36,9.668011
57.517762,16,9.735266
65.411983,42,9.911913
67.59016,40,10.079837
62.18099,21,10.167966
59.279913,21,10.255858
53.706992,16,10.323137
72.148618,31,10.453816
59.354761,14,12.723776
65.36223,25,12.828528
59.596447,16,12.89599
61.552706,21,12.984344
66.744933,26,13.099842
59.611087,17,13.173387
37.375829,42,13.349821
55.847797,41,13.527337
83.201768,39,13.695647
72.872918,41,13.877391
60.782986,42,14.066594
68.283679,29,14.201542
48.284162,9,14.242294
61.461879,22,14.348392
69.158126,42,14.54594
74.729427,30,14.676466
55.177348,15,14.742832
65.276042,25,14.851461
62.763831,22,14.949328
71.18071,27,15.069311
72.953141,41,15.243742
79.698486,35,15.391755
40.698775,41,15.570956
64.929891,24,15.675451
59.858972,19,15.758824
57.400444,16,15.829837
47.983161,8,15.86478
60.93512,42,16.050551
51.039587,10,16.095046
57.655808,15,16.161067
36.855505,42,16.340286
67.412751,41,16.516355
52.122605,11,16.563867
65.847329,23,16.665636
59.903298,42,16.847464
58.442473,19,16.928308
69.187287,30,17.055173
61.719463,19,17.136002
59.220598,20,17.22469
63.841957,42,17.408487
59.423034,19,17.492485
77.173811,40,17.669194
79.477725,40,17.846008
45.572211,6,17.873685
66.575871,42,18.051892
55.874204,14,18.111483
76.700705,38,18.273266
69.445821,30,18.406566
61.755175,21,18.49878
59.77153,21,18.587615
52.60064,13,18.64311
69.711312,40,18.816441
71.885146,31,18.95198
67.904586,40,19.126618
81.975621,39,19.29881
56.670871,18,19.377532
66.83359,41,19.561941
34.228632,42,19.741532
71.0283,31,19.872988
63.502597,41,20.060964
61.446386,20,20.149269
76.61474,38,20.311597
48.199215,9,20.349556
59.339807,20,20.440273
54.686925,17,20.513011
66.668462,41,20.690765
53.628639,11,20.742903
78.34166,40,20.914988
67.893328,27,21.032243
55.228481,16,21.102739
79.170977,40,21.273523
69.816382,41,21.451741
48.868948,41,22.423131
75.9709,37,22.585791
56.462157,16,22.654891
74.451225,39,22.820071
77.968908,40,22.995708
71.429969,41,23.17054
63.96612,23,23.268162
60.12033,19,23.349014
55.715098,12,23.399901
65.324757,26,23.514098
75.329699,33,23.657267
64.851801,42,23.836805
59.229899,20,23.924458
58.078775,19,24.007498
79.051467,38,24.169766
55.360284,13,24.22702
69.078343,26,24.341308
71.572786,39,24.508143
57.816682,18,24.586673
63.000426,24,24.692698
77.33692,41,24.868334
53.836171,14,24.927926
69.571039,26,25.040823
63.89771,24,25.144857
63.499533,26,25.259434
57.059496,19,25.341691
61.934318,21,25.435047
51.696761,13,25.493782
75.578917,34,25.647536
52.471938,11,25.696751
57.715128,19,25.782277
67.70966,26,25.895848
59.722024,22,25.990593
71.362829,40,26.161181
31.047191,39,26.332497
56.610272,17,26.407216
49.495418,11,26.453953
84.68603,40,26.630964
70.310099,27,26.74469
74.852602,39,26.921736
72.479048,40,27.091706
75.379314,40,27.268296
58.58521,40,27.442525
73.418675,41,27.618642
50.298662,8,27.65402
53.36649,9,27.693355
64.570253,42,27.870394
57.459967,17,27.944653
57.810728,42,28.128635
52.851809,9,28.166889
60.686449,41,28.340321
76.971954,40,28.511118
79.253363,41,28.690768
54.662848,16,28.760802
23.713543,42,28.94406
72.646234,27,29.061467
54.144336,41,29.241896
70.06641,33,29.386553
25.726286,41,29.559108
56.014691,17,29.633482
70.072768,40,29.808493
57.747658,19,29.892088
54.838169,11,29.939986
77.288896,42,30.118234
62.718513,18,30.196922
63.460068,28,30.323109
65.613645,28,30.442722
67.9029,29,30.56917
55.81856,17,30.645767
64.469026,25,30.754685
77.893807,30,30.881709
64.546493,25,30.988054
75.396275,36,31.141717
64.711091,23,31.241423
74.79976,31,32.169144
56.71955,17,32.241986
57.042119,19,32.325342
73.363372,33,32.46997
63.515615,23,32.567636
68.82703,26,32.680416
72.30632,33,32.825532
71.87846,32,32.964298
59.476659,20,33.051838
68.983363,29,33.178493
67.158299,26,33.299132
54.423088,12,33.349864
56.93088,20,33.43477
57.193849,41,33.616755
73.853551,41,33.805732
77.407496,37,33.963173
50.264274,11,34.009997
56.306391,11,34.057132
56.313585,12,34.110472
63.285605,23,34.210791
62.904937,21,34.302163
53.15246,10,34.34617
57.555991,17,34.419963
79.39914,41,34.593696
55.199165,12,34.645154
55.491721,16,34.715584
76.803865,41,34.892497
71.27261,41,35.070389
69.856327,30,35.202209
64.076799,24,35.304834
76.654917,38,35.46727
78.578951,41,35.644452
70.844407,29,35.76715
79.519266,39,35.934627
60.720072,16,36.002054
55.565947,13,36.057065
64.7759,28,36.175559
69.947625,28,36.294546
83.258982,38,36.455048
74.939536,39,36.623528
75.457203,29,36.747432
59.068892,16,36.815655
51.85626,12,36.865725
54.815245,12,36.917844
54.97495,12,36.969307
64.536827,23,37.068366
70.121918,31,37.202298
50.187707,11,37.249487
62.716688,19,37.330992
51.087543,12,37.382635
53.958499,14,37.442982
51.715628,10,37.486248
55.467497,16,37.555493
54.195861,13,37.610592
64.384084,23,37.708622
66.19291,26,37.81875
69.08327,30,37.945903
56.423633,17,38.018098
64.130398,25,38.124366
51.508806,9,38.162337
67.393716,28,38.281082
58.785622,20,38.36619
52.733147,13,38.421025
61.979724,22,38.514479
63.707582,19,38.594919
46.294559,9,38.633529
47.305813,9,38.67414
62.548762,24,38.781886
65.360652,26,38.892577
54.593601,12,38.944001
57.282817,15,39.007861
46.85586,10,39.050953
78.070169,41,39.230099
73.383165,32,39.367956
73.645687,41,39.552326
61.467464,21,39.641973
54.364237,15,39.708189
75.997266,32,39.84765
55.798003,13,39.904133
71.263615,27,40.020294
50.537175,11,40.067278
78.448561,38,40.232737
45.107679,42,40.417823
55.197382,17,40.493379
56.565966,13,40.549782
57.131005,18,40.627851
64.926695,25,40.735389
55.542318,15,40.800956
62.415023,21,40.891125
66.415734,23,41.777702
78.392751,40,41.954103
56.760508,16,42.02406
51.55517,41,42.203255
64.019964,23,42.301936
38.805651,40,42.473796
60.16524,19,42.555799
48.048614,9,42.595131
52.431916,10,42.638138
55.430144,9,42.676744
60.358607,22,42.775594
77.373934,39,42.944828
73.205838,29,43.069823
71.632724,31,43.202613
75.996026,29,43.32673
51.145063,11,43.373927
70.201283,29,43.497002
47.56453,10,43.539955
64.362058,40,43.711491
75.154361,39,43.877966
69.793249,26,43.990736
80.03676,38,44.153927
64.8822,23,44.254112
79.548742,39,44.421113
60.698694,21,44.511245
65.972953,22,44.607661
62.784786,21,44.700161
70.955203,29,44.826367
54.48543,15,44.891838
52.656966,13,44.947952
49.553661,10,44.990577
64.496875,24,45.095854
57.65405,17,45.167707
62.605649,41,45.346206
73.50149,40,45.520376
66.990304,25,45.629191
48.623913,10,45.675876
65.597876,27,45.794025
51.837747,14,45.855434
44.503694,39,46.03018
72.341228,29,46.157823
64.169115,24,46.263526
79.806394,38,46.428586
57.85858,14,46.490009
56.439586,18,46.569576
62.072079,17,46.64429
70.739604,29,46.771307
48.918567,10,46.817666
71.247989,31,46.953766
51.263455,12,47.004868
62.703411,26,47.116366
63.676485,23,47.214942
60.094577,20,47.304667
56.174056,14,47.367038
60.929687,24,47.470919
