#{"t_start": 1735350997.7130115, "env_id": "Hopper-v5"}
r,l,t
51.581482,13,69.221454
65.29794,22,69.314194
57.768946,17,69.385468
53.645505,16,69.456194
63.742302,42,69.635183
70.148973,33,70.547791
66.864082,29,70.675867
61.66574,23,70.774188
67.53751,29,70.897229
45.319044,8,70.932008
51.565637,12,70.985176
70.157024,28,71.110387
58.906921,21,71.201858
64.13288,20,71.288213
68.797942,32,71.42598
70.171285,31,71.559434
63.7853,27,71.676163
52.469574,14,71.73929
57.310838,20,71.825111
66.458315,28,71.943789
67.798247,29,72.066689
58.74356,21,72.156077
51.177838,11,72.202804
63.203184,24,72.303878
51.595628,14,72.36346
51.879387,13,72.418031
65.620315,19,72.498681
62.874964,25,72.604722
58.331845,17,72.676764
54.650761,14,72.736523
57.834929,20,72.82486
64.815994,28,72.943804
54.901079,17,73.01533
66.392415,27,73.130224
53.712281,13,73.184935
63.863029,26,73.295157
59.942814,20,73.380113
55.99199,17,73.452195
61.038305,17,73.524103
55.700888,18,73.600602
65.516962,25,73.706709
65.76306,29,73.830117
52.630827,13,73.884916
52.073964,14,73.944682
57.557085,13,73.999569
50.633001,14,74.058757
69.463037,30,74.185582
71.980713,27,74.299999
63.751006,24,74.401806
67.283285,30,74.528769
58.145033,19,74.608907
61.015785,23,74.706131
62.22836,25,74.815858
48.317439,9,74.854887
52.024575,14,74.91412
72.406186,41,75.088414
56.376795,19,75.169431
64.84928,24,75.271672
66.740799,28,75.390361
59.980049,22,75.483739
71.903279,33,75.623723
58.579891,21,75.713067
54.633767,16,75.781562
56.350742,18,75.861352
73.966118,34,76.009697
58.973566,15,76.073643
52.886717,16,76.141569
49.585125,11,76.188164
50.955546,11,76.235204
69.816482,28,76.357617
52.332956,13,76.412971
60.215557,14,76.473723
63.031806,20,76.558832
59.004969,17,76.631306
58.194541,19,76.713526
55.774589,16,76.785373
66.275608,29,76.913128
56.000775,18,76.990814
58.957683,17,77.063285
66.665837,30,77.191122
51.824965,16,77.259701
61.039023,22,77.353461
52.09545,12,77.407341
67.569968,28,77.528805
54.768933,13,77.585665
60.458054,21,77.675319
45.724302,9,77.713187
58.484322,18,77.790009
76.025087,41,77.965146
55.661029,19,78.045621
72.650349,32,78.183969
56.968883,19,78.265152
55.822953,12,78.315558
55.32873,16,78.383749
56.23096,17,78.456329
55.803812,19,78.536554
56.211488,13,78.591631
58.631237,21,78.680882
56.605888,17,78.752615
64.176109,20,78.837346
67.764059,27,78.951793
60.979605,23,79.049204
71.226119,31,79.180213
47.459664,8,79.982277
55.109137,18,80.058553
51.843257,12,80.110148
57.714619,15,80.173698
69.337315,29,80.29699
61.598267,22,80.391018
64.807285,27,80.506685
57.068764,17,80.579802
58.544333,15,80.64369
65.669457,23,80.741747
46.060612,7,80.772037
64.471691,23,80.870365
63.980764,24,80.972054
56.772291,16,81.03995
62.924749,22,81.133647
65.126907,27,81.248062
68.633445,28,81.367239
59.766712,21,81.459978
68.307378,29,81.582937
67.110031,28,81.70158
51.460366,14,81.761171
53.755645,14,81.82033
57.750379,19,81.901062
65.257731,27,82.0153
49.098326,10,82.057997
62.167423,42,82.236294
50.724647,10,82.279052
68.926254,32,82.417683
64.853814,27,82.535489
78.009736,41,82.716444
69.131798,31,82.866728
62.177713,23,82.972893
61.654465,19,83.055192
61.20459,23,83.152475
52.023533,9,83.197296
62.91377,25,83.307097
69.616163,28,83.426806
54.906315,16,83.499195
56.696108,18,83.577789
57.029835,17,83.649631
54.80632,11,83.696423
62.230963,25,83.801438
49.777863,10,83.846912
58.43481,21,83.93599
64.716745,27,84.054081
53.113783,14,84.116589
53.501726,9,84.15466
69.513389,30,84.282004
52.553188,15,84.345767
62.700345,24,84.45049
59.532074,18,84.527601
56.064489,16,84.597249
63.019243,25,84.707724
51.913819,14,84.769548
52.562208,12,84.823059
57.34981,20,84.911653
61.653148,20,84.999675
73.81698,31,85.137789
62.837101,24,85.245125
67.205342,30,85.376445
74.732192,36,85.529328
78.804266,41,85.703857
76.134504,33,85.849948
55.335218,14,85.912671
55.56679,19,85.993309
49.255675,11,86.039676
64.746772,24,86.141672
54.010197,14,86.201457
67.664984,31,86.33376
67.919819,25,86.444069
75.702155,36,86.603281
75.380155,41,86.784624
52.936113,14,86.847186
64.088311,25,86.958861
65.878202,28,87.085757
50.055241,13,87.14108
46.563697,9,87.179074
63.978,25,87.285008
57.957095,20,87.369877
53.227893,14,87.429614
59.674022,19,87.513725
57.369038,19,87.598218
56.20211,18,87.675544
55.179118,15,87.739418
50.582789,12,87.79064
78.361597,40,87.959998
57.581914,18,88.036711
53.813526,13,88.09668
56.898348,16,88.167752
57.479257,16,88.238659
60.990504,20,88.32681
47.892351,11,88.375301
48.965023,9,88.414527
67.909486,29,88.547497
56.44116,17,88.623823
64.609041,26,88.738198
57.58506,16,88.806292
55.11825,15,89.652664
67.544097,25,89.763629
63.536747,25,89.874392
48.561554,11,89.922959
59.677904,19,90.006745
60.509095,22,90.104406
